"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort"
"1545",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",19,"L",1,"2 crickets given after the test",1,19,"R",0,1,"","Hot","Control"
"1546",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",19,"C",1,"2 crickets given after the test",1,19,"C",0,1,"","Cold","Control"
"1547",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",19,"R",0,"2 crickets given after the test",1,19,"R",1,1,"","Hot","Control"
"1548",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",19,"L",1,"2 crickets given after the test",1,19,"C",0,1,"","Cold","CORT"
"1549",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",19,"C",1,"2 crickets given after the test",1,19,"C",1,1,"","Hot","Control"
"1550",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","CORT"
"1551",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",19,"L",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","Control"
"1552",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",19,"L",1,"2 crickets given after the test",1,19,"R",1,1,"","Cold","Control"
"1553",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",19,"L",0,"2 crickets given after the test",1,19,"R",0,1,"","Hot","CORT"
"1554",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",19,"R",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","Control"
"1555",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",19,"L",0,"2 crickets given after the test",1,19,"R",1,1,"","Hot","CORT"
"1556",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",19,"C",1,"2 crickets given after the test",1,19,"R",1,1,"","Hot","Control"
"1557",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",19,"R",0,"2 crickets given after the test",0,19,"R",1,1,"","Hot","CORT"
"1558",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",19,"R",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","Control"
"1559",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",19,"L",0,"2 crickets given after the test",1,19,"C",0,1,"","Cold","CORT"
"1560",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",19,"R",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","Control"
"1561",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",19,"C",0,"2 crickets given after the test",1,19,"L",0,1,"","Cold","CORT"
"1562",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",19,"L",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","CORT"
"1563",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",19,"C",1,"2 crickets given after the test",1,19,"C",0,1,"","Cold","CORT"
"1564",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",19,"C",0,"2 crickets given after the test",1,19,"R",1,1,"","Cold","Control"
"1565",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",19,"R",0,"2 crickets given after the test",1,19,"R",1,1,"","Hot","CORT"
"1566",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",19,"R",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","CORT"
"1567",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","CORT"
"1568",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","Control"
"1569",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",19,"L",1,"2 crickets given after the test",1,19,"L",1,1,"","Cold","CORT"
"1570",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",19,"L",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","Control"
"1571",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",19,"C",0,"2 crickets given after the test",1,19,"R",1,1,"","Cold","Control"
"1572",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",19,"C",1,"2 crickets given after the test",1,19,"L",0,1,"","Cold","Control"
"1573",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",19,"L",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","Control"
"1574",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",19,"R",1,"2 crickets given after the test",1,19,"R",1,1,"","Hot","CORT"
"1575",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",19,"L",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","CORT"
"1576",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",19,"R",1,"2 crickets given after the test",1,19,"L",0,1,"","Hot","CORT"
"1577",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","Control"
"1578",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",19,"C",1,"2 crickets given after the test",1,19,"C",0,1,"","Hot","CORT"
"1579",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",19,"C",0,"2 crickets given after the test",0,19,"R",0,1,"","Cold","CORT"
"1580",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",19,"L",1,"2 crickets given after the test",1,19,"L",1,1,"","Cold","CORT"
"1581",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",19,"R",0,"2 crickets given after the test",1,19,"L",1,1,"","Cold","CORT"
"1582",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",19,"R",0,"2 crickets given after the test",1,19,"L",0,1,"","Cold","Control"
"1583",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",19,"C",1,"2 crickets given after the test",1,19,"R",1,1,"","Hot","Control"
"1584",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",19,"R",0,"2 crickets given after the test",1,19,"R",0,1,"","Cold","Control"
"1585",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",19,"L",1,"2 crickets given after the test",1,19,"R",1,1,"","Cold","CORT"
"1586",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",19,"C",1,"2 crickets given after the test",1,19,"R",0,1,"","Cold","CORT"
"1587",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"","Cold","CORT"
"1588",2106,"F3","delicata","Female","A_28","CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",19,"L",0,"2 crickets given after the test",1,19,"L",1,1,"","Hot","Control"
"1589",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",19,"R",1,"2 crickets given after the test",1,19,"C",1,1,"","Cold","CORT"
"1590",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",19,"R",0,"2 crickets given after the test",1,19,"R",1,1,"","Hot","Control"
"1591",2242,"G4","delicata","Male","B_28","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",19,"L",0,"2 crickets given after the test",0,19,"R",1,1,"","Hot","CORT"
"1592",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",19,"C",1,"2 crickets given after the test",1,19,"R",1,1,"","Hot","CORT"
"1593",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",19,"C",0,"2 crickets given after the test",1,19,"C",0,1,"","Hot","CORT"
"1594",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",19,"C",1,"2 crickets given after the test",1,19,"R",1,1,"","Cold","CORT"
"1595",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",19,"L",1,"2 crickets given after the test",1,19,"L",1,1,"","Hot","Control"
"1596",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",19,"C",1,"2 crickets given after the test",1,19,"C",0,1,"","Hot","CORT"
"1597",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",20,"C",0,"",1,20,"C",0,1,"","Hot","Control"
"1598",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",20,"L",0,"",0,20,"R",1,1,"","Hot","CORT"
"1599",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",20,"R",0,"",1,20,"R",1,1,"","Cold","Control"
"1600",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",20,"R",1,"",1,20,"L",0,1,"","Cold","Control"
"1601",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",20,"L",0,"",1,20,"L",1,1,"","Cold","CORT"
"1602",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",20,"L",1,"",1,20,"L",1,1,"","Cold","Control"
"1603",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",20,"C",1,"",1,20,"R",1,1,"","Cold","Control"
"1604",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",20,"C",1,"",1,20,"R",NA,0,"Wrong feeder","Hot","CORT"
"1605",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",20,"C",1,"",1,20,"C",1,1,"","Hot","Control"
"1606",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",20,"R",1,"",1,20,"C",1,1,"","Cold","CORT"
"1607",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",20,"L",0,"",1,20,"C",1,1,"","Hot","Control"
"1608",1222,"C4","delicata","Female","A_28","CL325_22",134,"2/4/2023","13/4/2023",11,"Red",20,"L",NA,"Shelter left",0,20,"R",NA,0,"","Hot","Control"
"1609",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",20,"R",0,"",1,20,"L",1,1,"","Cold","Control"
"1610",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",20,"R",0,"",1,20,"L",1,1,"","Hot","CORT"
"1611",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",20,"L",0,"",1,20,"C",1,1,"","Hot","CORT"
"1612",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",20,"L",0,"",1,20,"L",1,1,"","Cold","CORT"
"1613",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",20,"R",1,"",1,20,"C",1,1,"","Cold","Control"
"1614",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",20,"R",1,"",1,20,"L",0,1,"","Hot","Control"
"1615",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",20,"R",1,"",1,20,"R",1,1,"","Cold","Control"
"1616",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",20,"C",1,"",1,20,"R",1,1,"","Cold","CORT"
"1617",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",20,"L",1,"",1,20,"R",1,1,"","Hot","Control"
"1618",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",20,"L",1,"",1,20,"C",0,1,"","Hot","Control"
"1619",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",20,"L",1,"",1,20,"L",0,1,"","Cold","Control"
"1620",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",20,"L",0,"",1,20,"C",0,1,"","Hot","CORT"
"1621",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",20,"L",1,"",1,20,"R",1,1,"","Cold","CORT"
"1622",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",20,"R",1,"",1,20,"L",1,1,"","Cold","CORT"
"1623",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",20,"R",1,"",1,20,"C",NA,0,"Wrong feeder","Cold","CORT"
"1624",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",20,"C",1,"",1,20,"C",0,1,"","Cold","Control"
"1625",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",20,"L",1,"",1,20,"R",1,1,"","Hot","Control"
"1626",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",20,"L",0,"",1,20,"L",1,1,"","Hot","CORT"
"1627",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",20,"C",0,"",1,20,"R",1,1,"","Hot","CORT"
"1628",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",20,"C",1,"",1,20,"C",1,1,"","Hot","Control"
"1629",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",20,"R",0,"",1,20,"R",0,1,"","Hot","Control"
"1630",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",20,"R",1,"",1,20,"C",0,1,"","Cold","Control"
"1631",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",20,"L",0,"",1,20,"C",0,1,"","Hot","Control"
"1632",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",20,"L",0,"",1,20,"C",0,1,"","Cold","CORT"
"1633",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",20,"L",1,"",1,20,"L",0,1,"","Hot","Control"
"1634",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",20,"L",1,"",1,20,"C",0,1,"","Hot","CORT"
"1635",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",20,"R",1,"",1,20,"L",1,1,"","Cold","Control"
"1636",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",20,"R",1,"",1,20,"L",0,1,"","Cold","Control"
"1637",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",20,"C",1,"",1,20,"R",0,1,"","Hot","CORT"
"1638",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",20,"R",1,"",1,20,"L",0,1,"","Hot","Control"
"1639",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",20,"R",1,"",1,20,"L",0,1,"","Hot","CORT"
"1640",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",20,"C",0,"",1,20,"C",1,1,"","Hot","Control"
"1641",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",20,"R",NA,"",0,20,"R",1,1,"","Hot","CORT"
"1642",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",20,"R",0,"",1,20,"C",1,1,"","Hot","Control"
"1643",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",20,"L",0,"",1,20,"R",1,1,"","Cold","CORT"
"1644",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",20,"R",1,"",1,20,"C",1,1,"","Cold","Control"
"1645",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",20,"L",1,"",1,20,"C",1,1,"","Cold","CORT"
"1646",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",20,"C",1,"",1,20,"R",1,1,"","Hot","CORT"
"1647",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",20,"L",0,"",1,20,"L",0,1,"","Cold","CORT"
"1648",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",20,"C",1,"",1,20,"R",0,1,"","Cold","Control"
"1649",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",20,"L",1,"",1,20,"R",1,1,"","Hot","CORT"
"1650",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",20,"L",0,"",1,20,"L",0,1,"","Cold","CORT"
"1651",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",20,"C",1,"",1,20,"L",0,1,"","Hot","CORT"
"1652",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",20,"L",1,"",1,20,"C",NA,0,"Wrong feeder","Hot","Control"
"1653",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",20,"C",1,"",1,20,"L",1,1,"","Cold","CORT"
"1654",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",20,"L",0,"",1,20,"C",1,1,"","Hot","Control"
"1655",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",20,"R",1,"",1,20,"R",1,1,"","Cold","Control"
"1656",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",20,"L",1,"",1,20,"C",0,1,"","Cold","Control"
"1657",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",20,"C",1,"",1,20,"C",1,1,"","Cold","Control"
"1658",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",20,"C",1,"",1,20,"R",0,1,"","Hot","CORT"
"1659",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",20,"C",1,"",1,20,"R",1,1,"","Hot","CORT"
"1660",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",20,"R",0,"",1,20,"R",0,1,"","Hot","CORT"
"1661",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",20,"R",1,"",1,20,"C",1,1,"","Hot","Control"
"1662",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",20,"R",1,"",1,20,"L",0,1,"","Hot","CORT"
"1663",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",20,"L",0,"1 cricket given after the test",0,20,"L",0,1,"","Cold","CORT"
"1664",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",20,"R",0,"",1,20,"C",0,1,"","Cold","CORT"
"1665",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",20,"R",1,"",1,20,"L",1,1,"","Cold","CORT"
"1666",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",20,"L",1,"",1,20,"L",0,1,"","Cold","Control"
"1667",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",20,"C",1,"",1,20,"C",0,1,"","Hot","Control"
"1668",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",20,"R",1,"",1,20,"R",0,1,"","Cold","Control"
"1669",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",20,"L",1,"",1,20,"R",1,1,"","Cold","CORT"
"1670",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",20,"R",1,"",1,20,"R",0,1,"","Cold","CORT"
"1671",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",20,"C",1,"",1,20,"C",1,1,"","Cold","CORT"
"1672",2106,"F3","delicata","Female","A_28","CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",20,"L",NA,"",0,20,"R",NA,0,"","Hot","Control"
"1673",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",20,"R",0,"",1,20,"L",0,1,"","Cold","CORT"
"1674",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",20,"L",1,"",1,20,"L",NA,0,"","Hot","Control"
"1675",2242,"G4","delicata","Male","B_28","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",20,"L",0,"",1,20,"R",0,1,"","Hot","CORT"
"1676",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",20,"C",0,"",1,20,"C",1,1,"","Hot","CORT"
"1677",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",20,"R",1,"",1,20,"R",0,1,"","Hot","CORT"
"1678",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",20,"C",1,"",1,20,"L",1,1,"","Cold","CORT"
"1679",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",20,"C",1,"",1,20,"R",0,1,"","Hot","Control"
"1680",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",20,"C",1,"",1,20,"R",0,1,"","Hot","CORT"
"1681",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",21,"L",1,"",1,21,"L",1,1,"","Hot","Control"
"1682",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",21,"C",1,"",1,21,"R",1,1,"","Hot","CORT"
"1683",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",21,"L",1,"",1,21,"C",1,1,"","Cold","Control"
"1684",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",21,"L",1,"",1,21,"C",0,1,"","Cold","Control"
"1685",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",21,"L",0,"",1,21,"R",0,1,"","Cold","CORT"
"1686",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",21,"L",1,"",1,21,"C",1,1,"","Cold","Control"
